FirstName;MiddleName;LastName;BirthYear;Age;PassportID
George;Vasilievich;Artemov;1928;92;94506
Svaytoslav;Victorovich;Koshkin;1939;81;24640
Dmitriy;Vladimirovich;Lisev;1976;44;89156
Ivan;Vasilievich;Moryashov;1986;34;77977
Arnold;Ivanovich;Koshkin;1950;70;40128
Nikita;Vladimirovich;Volkov;1977;43;34556
Nikolay;Ivanovich;Ivanov;1971;49;53236
Maxim;Olegovich;Ivanov;1949;71;3241
Arkady;Vasilievich;Rogkov;2005;15;2508
Vladimir;Evgenievich;Victorov;1921;99;41398
Andrey;Olegovich;Ribin;1966;54;59068
Oleg;Olegovich;Eliseev;1948;72;86666
Bohdan;Ivanovich;Eliseev;2017;3;64235
Arseny;Ivanovich;Petrov;1946;74;13254
Anton;Petrovich;Artemov;1940;80;61186
German;Nikolaevich;Ribin;2019;1;67162
Nikita;Ivanovich;Rogkov;1991;29;86349
Anton;Dmitrievich;Okunevskiy;1963;57;14624
Denis;Olegovich;Lisev;1927;93;10171
Arseny;Stanislavovich;Ribin;1989;31;38325
Bohdan;Ivanovich;Kamishev;1932;88;69554
Victor;Borisovich;Fedoro;1953;67;48802
Vladimir;Victorovich;Kamishev;2001;19;13165
German;Dmitrievich;Dmitriev;1967;53;56953
Vasiliy;Ivanovich;Borisov;1991;29;49204
Maxim;Petrovich;Fedoro;1911;109;89538
Georgiy;Vitalievich;Ivanov;1952;68;4733
Georgiy;Olegovich;Moryashov;2008;12;36115
Vladislav;Ivanovich;Borisov;2015;5;39677
Boris;Victorovich;Dmitriev;1997;23;5066
Nikita;Petrovich;Moryashov;1955;65;68700
Vladimir;Stanislavovich;Moryashov;1912;108;50932
Arseny;Evgenievich;Volkov;2007;13;93838
Nikita;Vitalievich;Sobolev;1957;63;27665
German;Ivanovich;Dmitriev;1990;30;1574
Slava;Nikolaevich;Rogkov;1981;39;35163
George;Vitalievich;Nikitin;1987;33;93115
Slava;Evgenievich;Ribin;1940;80;71813
Nikolay;Olegovich;Kamishev;1985;35;58253
Arnold;Ivanovich;Kamishev;1973;47;96761
George;Borisovich;Ivanov;2004;16;33906
Anton;Ivanovich;Volkov;2001;19;54133
Vladimir;Vitalievich;Volkov;1992;28;70506
Arseny;Stanislavovich;Dmitriev;1929;91;30454
Boris;Evgenievich;Ivanov;1989;31;25876
Nikita;Stanislavovich;Borisov;2006;14;18207
Denis;Ivanovich;Dmitriev;1924;96;78975
Oleg;Borisovich;Sobolev;1994;26;55586
Artem;Vitalievich;Sobolev;1994;26;67799
Peter;Stanislavovich;Rzhevskiy;1955;65;17404
Rustam;Svytoslavich;Dmitriev;1953;67;69289
Svaytoslav;Svytoslavich;Rogkov;1954;66;57216
Alex;Evgenievich;Okunevskiy;1949;71;16559
Ivan;Vitalievich;Ribin;1913;107;58839
Nikita;Victorovich;Krasnov;1966;54;52867
Boris;Ivanovich;Rzhevskiy;1998;22;58696
Oleg;Ivanovich;Eliseev;1913;107;14957
Bohdan;Vitalievich;Dmitriev;2014;6;61577
Denis;Stanislavovich;Kamishev;1974;46;83098
Oleg;Stanislavovich;Victorov;2016;4;3814
Boris;Stanislavovich;Borisov;1968;52;93914
Anton;Borisovich;Ivanov;1941;79;32239
Vladislav;Dmitrievich;Ivanov;1965;55;47502
George;Vitalievich;Lisev;1944;76;76641
Arnold;Olegovich;Moryashov;1951;69;14712
Denis;Olegovich;Rogkov;1998;22;11114
Denis;Olegovich;Kamishev;2003;17;26459
Artem;Borisovich;Artemov;1994;26;37153
Boris;Nikolaevich;Petrov;1937;83;66930
German;Dmitrievich;Okunevskiy;1986;34;91891
Victor;Olegovich;Dmitriev;1950;70;59224
Nikita;Evgenievich;Kamishev;1989;31;872
Rustam;Petrovich;Lisev;2016;4;87612
Vladislav;Ivanovich;Fedoro;1980;40;68147
German;Evgenievich;Eliseev;1923;97;7715
Ivan;Borisovich;Krasnov;1932;88;40534
Ivan;Nikolaevich;Volkov;1946;74;17410
Artem;Ivanovich;Ribin;1995;25;9741
Ivan;Evgenievich;Sobolev;2003;17;58861
Svaytoslav;Olegovich;Kamishev;1941;79;37919
Oleg;Vladimirovich;Krasnov;1981;39;59233
Anton;Evgenievich;Eliseev;1986;34;22202
George;Nikolaevich;Dmitriev;1976;44;55970
Andrey;Olegovich;Kamishev;2019;1;64085
Vasiliy;Vitalievich;Moryashov;1930;90;55055
Rustam;Vitalievich;Rzhevskiy;1927;93;92236
Vladimir;Vitalievich;Victorov;1921;99;99905
Bohdan;Borisovich;Ivanov;1990;30;15973
Maxim;Olegovich;Sobolev;1948;72;46537
Arnold;Victorovich;Artemov;1988;32;72505
Nikita;Victorovich;Petrov;2007;13;10538
Maxim;Ivanovich;Kamishev;1977;43;87627
Ivan;Dmitrievich;Artemov;2000;20;35032
Denis;Vitalievich;Okunevskiy;1996;24;8801
Peter;Ivanovich;Borisov;2001;19;89242
Maxim;Svytoslavich;Victorov;1968;52;4077
Oleg;Victorovich;Victorov;1972;48;6671
George;Dmitrievich;Rogkov;1965;55;62709
Anton;Ivanovich;Rzhevskiy;1912;108;72917
George;Evgenievich;Fedoro;1957;63;96075
Vladimir;Nikolaevich;Krasnov;2000;20;38059
Bohdan;Olegovich;Lisev;1999;21;32898
Denis;Olegovich;Ribin;1963;57;20331
Arkady;Evgenievich;Koshkin;1994;26;43739
Oleg;Stanislavovich;Eliseev;1910;110;48316
Nikita;Dmitrievich;Krasnov;1923;97;28192
Arkady;Ivanovich;Moryashov;2006;14;21219
German;Ivanovich;Koshkin;1948;72;67317
Arseny;Victorovich;Ribin;1979;41;12982
Anton;Nikolaevich;Kamishev;1917;103;95510
Vladimir;Borisovich;Sobolev;1977;43;68929
Vitaliy;Olegovich;Rogkov;1986;34;93087
Anton;Evgenievich;Okunevskiy;1944;76;5502
Anton;Ivanovich;Victorov;1980;40;55806
Bohdan;Borisovich;Okunevskiy;1965;55;87136
Victor;Dmitrievich;Rzhevskiy;1929;91;72624
Vladimir;Svytoslavich;Volkov;1996;24;81850
Boris;Nikolaevich;Borisov;1930;90;51164
Boris;Ivanovich;Kamishev;1948;72;51280
Georgiy;Olegovich;Moryashov;2005;15;83495
Victor;Borisovich;Eliseev;2019;1;73946
Maxim;Olegovich;Sobolev;1976;44;56138
Georgiy;Petrovich;Okunevskiy;1984;36;95388
Bohdan;Borisovich;Fedoro;1974;46;89522
Nikita;Stanislavovich;Eliseev;1956;64;7498
Yuriy;Evgenievich;Ribin;1944;76;56462
Victor;Ivanovich;Petrov;2017;3;44819
Evgeniy;Victorovich;Borisov;2009;11;88741
Ivan;Ivanovich;Nikitin;1952;68;9869
Oleg;Stanislavovich;Sobolev;1918;102;48292
Vitaliy;Stanislavovich;Ivanov;1973;47;65678
Rustam;Svytoslavich;Okunevskiy;1983;37;27185
Nikolay;Petrovich;Artemov;1997;23;23621
Ivan;Ivanovich;Koshkin;1966;54;61073
Stanislav;Ivanovich;Fedoro;1985;35;71382
Slava;Stanislavovich;Petrov;2004;16;6625
Boris;Olegovich;Sobolev;1997;23;91338
Artem;Nikolaevich;Sobolev;1942;78;57145
Dmitriy;Dmitrievich;Moryashov;1971;49;77147
Arseny;Olegovich;Krasnov;1929;91;64348
Vasiliy;Ivanovich;Kamishev;2019;1;27359
Andrey;Nikolaevich;Volkov;1991;29;11267
Evgeniy;Vitalievich;Moryashov;1954;66;42902
Arseny;Vladimirovich;Victorov;1944;76;53147
Stanislav;Nikolaevich;Rogkov;1990;30;42078
Victor;Nikolaevich;Krasnov;2019;1;23111
Slava;Vitalievich;Petrov;1915;105;95327
Maxim;Petrovich;Nikitin;1945;75;99661
Vasiliy;Evgenievich;Fedoro;1995;25;34366
German;Stanislavovich;Rogkov;1957;63;65923
Anton;Stanislavovich;Volkov;1997;23;69615
Arkady;Svytoslavich;Dmitriev;2013;7;69100
Andrey;Vitalievich;Nikitin;1946;74;17816
Andrey;Petrovich;Koshkin;1947;73;24411
Dmitriy;Stanislavovich;Okunevskiy;1979;41;61586
Maxim;Dmitrievich;Lisev;1939;81;14603
Arseny;Olegovich;Koshkin;1961;59;96392
George;Victorovich;Rzhevskiy;1994;26;25043
Yuriy;Svytoslavich;Okunevskiy;1941;79;30768
Nikita;Victorovich;Volkov;1999;21;39243
Alex;Olegovich;Eliseev;2002;18;55098
Yuriy;Nikolaevich;Sobolev;1958;62;11835
Nikolay;Dmitrievich;Dmitriev;1923;97;45094
Nikolay;Nikolaevich;Volkov;1928;92;48878
German;Victorovich;Koshkin;1913;107;81356
Arnold;Olegovich;Lisev;1970;50;70775
Arnold;Vladimirovich;Krasnov;1953;67;7812
Oleg;Nikolaevich;Okunevskiy;1944;76;23938
Slava;Borisovich;Okunevskiy;1932;88;82622
Anton;Stanislavovich;Borisov;1971;49;56007
Ivan;Ivanovich;Fedoro;2015;5;57264
Maxim;Petrovich;Petrov;2011;9;88290
Vladislav;Borisovich;Kamishev;1945;75;15942
Ivan;Evgenievich;Ribin;1980;40;20911
Arseny;Stanislavovich;Petrov;2017;3;80117
Svaytoslav;Stanislavovich;Victorov;1976;44;3277
Boris;Vitalievich;Nikitin;2008;12;95062
Boris;Svytoslavich;Artemov;2008;12;7159
Boris;Petrovich;Koshkin;1966;54;28714
Arnold;Nikolaevich;Okunevskiy;1959;61;65132
Vasiliy;Olegovich;Moryashov;1945;75;90658
Ivan;Evgenievich;Petrov;1922;98;94936
Arseny;Stanislavovich;Koshkin;1993;27;83159
Denis;Vasilievich;Krasnov;2000;20;33744
Rustam;Borisovich;Rogkov;1990;30;89403
Vitaliy;Dmitrievich;Petrov;1913;107;67394
Alex;Petrovich;Moryashov;1986;34;48716
German;Olegovich;Lisev;1990;30;71098
Andrey;Evgenievich;Victorov;1978;42;27414
Arseny;Olegovich;Dmitriev;2019;1;92507
Rustam;Vladimirovich;Krasnov;2011;9;29239
Boris;Svytoslavich;Lisev;2000;20;17331
Evgeniy;Victorovich;Ivanov;2010;10;63765
Maxim;Victorovich;Rzhevskiy;2014;6;75429
Vladislav;Vladimirovich;Kamishev;1973;47;67152
Vasiliy;Petrovich;Lisev;1940;80;82653
Rustam;Olegovich;Volkov;2018;2;9622
Maxim;Stanislavovich;Nikitin;1976;44;84487
Rustam;Dmitrievich;Okunevskiy;2001;19;90685
Artem;Olegovich;Ivanov;1972;48;83196
Vasiliy;Evgenievich;Fedoro;1924;96;78731
Alex;Vladimirovich;Koshkin;1992;28;3903
Dmitriy;Dmitrievich;Rzhevskiy;1930;90;58958
Dmitriy;Dmitrievich;Ivanov;1960;60;98931
Slava;Stanislavovich;Artemov;1914;106;74748
Slava;Nikolaevich;Artemov;1970;50;16458
Anton;Ivanovich;Koshkin;2003;17;45539
Denis;Olegovich;Petrov;1930;90;81792
Georgiy;Evgenievich;Dmitriev;2002;18;81173
George;Petrovich;Sobolev;2008;12;69109
Oleg;Vasilievich;Sobolev;1956;64;51094
German;Victorovich;Koshkin;1935;85;92120
George;Stanislavovich;Petrov;1921;99;69399
Rustam;Ivanovich;Fedoro;1950;70;24750
Bohdan;Petrovich;Artemov;1948;72;85781
Ivan;Vladimirovich;Krasnov;1970;50;91525
Alex;Evgenievich;Dmitriev;1977;43;90585
George;Vladimirovich;Volkov;1932;88;53267
Boris;Nikolaevich;Lisev;1921;99;11978
Yuriy;Ivanovich;Ivanov;1983;37;70363
Vladimir;Petrovich;Ribin;1918;102;66911
Arseny;Borisovich;Krasnov;1988;32;64925
Victor;Olegovich;Borisov;1998;22;88012
Peter;Svytoslavich;Victorov;1977;43;37873
Vitaliy;Vitalievich;Eliseev;1983;37;47907
Stanislav;Vasilievich;Eliseev;1949;71;39298
Nikolay;Borisovich;Nikitin;1920;100;3454
Slava;Borisovich;Nikitin;1910;110;53147
Evgeniy;Svytoslavich;Koshkin;1974;46;47416
Vladislav;Vladimirovich;Victorov;1937;83;52821
Slava;Borisovich;Kamishev;2018;2;46681
Victor;Evgenievich;Nikitin;1938;82;25046
Oleg;Vasilievich;Okunevskiy;1965;55;26859
Oleg;Olegovich;Rogkov;1918;102;58085
Georgiy;Vasilievich;Eliseev;1975;45;95245
Vladimir;Svytoslavich;Okunevskiy;1947;73;59184
Oleg;Dmitrievich;Volkov;1922;98;40421
Vladislav;Nikolaevich;Kamishev;1928;92;18051
Svaytoslav;Vitalievich;Kamishev;1947;73;69762
Stanislav;Olegovich;Sobolev;2002;18;80114
Victor;Vasilievich;Krasnov;1977;43;7760
Yuriy;Victorovich;Fedoro;2012;8;48234
George;Svytoslavich;Volkov;1976;44;41880
Alex;Vasilievich;Petrov;2019;1;6808
Andrey;Nikolaevich;Nikitin;1947;73;29892
Slava;Ivanovich;Kamishev;1934;86;70039
Oleg;Ivanovich;Dmitriev;1959;61;36976
Evgeniy;Olegovich;Sobolev;1945;75;9643
Denis;Petrovich;Okunevskiy;1954;66;13864
Georgiy;Nikolaevich;Ivanov;1996;24;28348
Ivan;Stanislavovich;Lisev;1951;69;22193
George;Olegovich;Sobolev;1961;59;26871
Vladimir;Vitalievich;Nikitin;1973;47;21832
Vladislav;Stanislavovich;Victorov;1970;50;76506
Yuriy;Ivanovich;Petrov;1979;41;20487
Nikita;Vasilievich;Lisev;1915;105;68861
Maxim;Svytoslavich;Lisev;1929;91;10187
Slava;Vitalievich;Rzhevskiy;1999;21;81786
Rustam;Olegovich;Krasnov;1925;95;41236
Victor;Vladimirovich;Sobolev;2018;2;88122
Arkady;Ivanovich;Rzhevskiy;1946;74;74346
Maxim;Vitalievich;Rogkov;2018;2;54512
Ivan;Olegovich;Dmitriev;1980;40;68108
Arseny;Ivanovich;Sobolev;1925;95;43269
Vladimir;Dmitrievich;Victorov;1940;80;64827
Evgeniy;Svytoslavich;Petrov;1929;91;53929
Dmitriy;Olegovich;Petrov;2004;16;94753
George;Vasilievich;Artemov;1992;28;35096
Dmitriy;Vitalievich;Dmitriev;1913;107;90237
Arkady;Svytoslavich;Nikitin;1916;104;73955
Nikita;Olegovich;Volkov;1971;49;48997
Alex;Olegovich;Nikitin;1965;55;42799
Boris;Vitalievich;Moryashov;1944;76;72801
Georgiy;Ivanovich;Sobolev;1951;69;61949
Alex;Ivanovich;Nikitin;1926;94;96124
Nikita;Nikolaevich;Kamishev;1989;31;38532
Arnold;Vladimirovich;Okunevskiy;1996;24;72069
Vasiliy;Petrovich;Petrov;1978;42;73601
Vasiliy;Evgenievich;Koshkin;1990;30;61870
Boris;Olegovich;Ivanov;1963;57;8444
Nikita;Olegovich;Fedoro;1974;46;42378
Stanislav;Dmitrievich;Dmitriev;1922;98;17075
Victor;Dmitrievich;Eliseev;1943;77;65816
Arnold;Vitalievich;Kamishev;1926;94;58229
Svaytoslav;Ivanovich;Petrov;1949;71;39762
Denis;Olegovich;Fedoro;1917;103;89580
Dmitriy;Vasilievich;Sobolev;2007;13;5694
Svaytoslav;Olegovich;Okunevskiy;1926;94;31415
Artem;Nikolaevich;Okunevskiy;1969;51;43888
Ivan;Vasilievich;Krasnov;2006;14;59361
Ivan;Evgenievich;Kamishev;1961;59;83355
Georgiy;Petrovich;Petrov;1971;49;18454
Vladimir;Vitalievich;Kamishev;1936;84;10650
Denis;Olegovich;Petrov;1932;88;96423
Andrey;Olegovich;Fedoro;1947;73;12906
Boris;Stanislavovich;Kamishev;1926;94;84762
Evgeniy;Vitalievich;Artemov;1957;63;21069
Maxim;Stanislavovich;Dmitriev;1921;99;4931
Peter;Vladimirovich;Kamishev;2009;11;1754
Svaytoslav;Victorovich;Rzhevskiy;1970;50;95831
Evgeniy;Nikolaevich;Okunevskiy;2000;20;42085
Peter;Olegovich;Petrov;1991;29;60560
Georgiy;Stanislavovich;Okunevskiy;1950;70;45091
Evgeniy;Ivanovich;Volkov;1939;81;67528
Nikita;Nikolaevich;Borisov;1916;104;64894
Arkady;Ivanovich;Krasnov;2019;1;5783
Anton;Victorovich;Artemov;1958;62;24485
Bohdan;Nikolaevich;Ribin;1917;103;19730
Slava;Victorovich;Sobolev;1989;31;36475
Arkady;Ivanovich;Lisev;1955;65;6353
Vitaliy;Stanislavovich;Kamishev;1979;41;51210
Vladislav;Nikolaevich;Borisov;1970;50;61387
Anton;Stanislavovich;Koshkin;1982;38;49873
Victor;Borisovich;Koshkin;2011;9;22016
Peter;Olegovich;Moryashov;2015;5;44917
Oleg;Petrovich;Rzhevskiy;1952;68;85161
Artem;Svytoslavich;Eliseev;1934;86;8908
George;Olegovich;Dmitriev;1986;34;94598
Yuriy;Petrovich;Petrov;2003;17;88293
Peter;Dmitrievich;Krasnov;1918;102;99777
Arkady;Evgenievich;Kamishev;2008;12;32923
German;Borisovich;Koshkin;1966;54;6616
Artem;Victorovich;Artemov;1919;101;48286
Stanislav;Evgenievich;Ribin;1984;36;78157
Rustam;Stanislavovich;Dmitriev;2002;18;17203
Ivan;Ivanovich;Koshkin;1931;89;13531
Ivan;Petrovich;Artemov;1958;62;4629
Alex;Borisovich;Petrov;1949;71;49549
Georgiy;Victorovich;Lisev;2019;1;14664
Arseny;Evgenievich;Artemov;1940;80;2725
Ivan;Ivanovich;Artemov;2015;5;76134
Svaytoslav;Svytoslavich;Volkov;1936;84;13672
Dmitriy;Ivanovich;Rzhevskiy;1913;107;54487
Nikolay;Olegovich;Artemov;1976;44;82384
Bohdan;Victorovich;Okunevskiy;1957;63;85506
Nikita;Vladimirovich;Kamishev;1951;69;5108
Anton;Petrovich;Moryashov;1910;110;63258
Stanislav;Ivanovich;Fedoro;2013;7;53395
Dmitriy;Ivanovich;Victorov;1926;94;53263
Maxim;Svytoslavich;Krasnov;1944;76;85976
George;Ivanovich;Ivanov;2015;5;4287
Alex;Olegovich;Artemov;1948;72;67351
Rustam;Vitalievich;Nikitin;1953;67;61366
Arseny;Olegovich;Lisev;1927;93;95056
Georgiy;Nikolaevich;Sobolev;1928;92;735
Vladimir;Svytoslavich;Victorov;1950;70;23850
Anton;Stanislavovich;Kamishev;1987;33;77202
Denis;Petrovich;Borisov;1966;54;31519
Dmitriy;Olegovich;Dmitriev;1963;57;58107
Yuriy;Victorovich;Okunevskiy;1998;22;10135
George;Olegovich;Borisov;1971;49;78548
Artem;Vitalievich;Krasnov;1926;94;1309
Nikita;Olegovich;Petrov;1955;65;51829
German;Evgenievich;Krasnov;1922;98;36277
Georgiy;Vladimirovich;Borisov;1942;78;70143
German;Evgenievich;Petrov;2017;3;4364
Vitaliy;Nikolaevich;Petrov;1935;85;95483
Bohdan;Ivanovich;Nikitin;1928;92;68959
Vitaliy;Ivanovich;Nikitin;1915;105;32468
Stanislav;Svytoslavich;Sobolev;1912;108;90780
Vitaliy;Stanislavovich;Sobolev;1912;108;55296
Boris;Borisovich;Volkov;1972;48;17056
Ivan;Petrovich;Artemov;1964;56;93404
George;Svytoslavich;Dmitriev;1910;110;64046
Evgeniy;Ivanovich;Krasnov;1992;28;26590
Evgeniy;Olegovich;Moryashov;2015;5;72069
Vasiliy;Stanislavovich;Volkov;1930;90;63332
Vladislav;Olegovich;Moryashov;1935;85;59474
German;Nikolaevich;Koshkin;1946;74;37745
George;Dmitrievich;Moryashov;1999;21;56563
Denis;Vitalievich;Nikitin;1932;88;24375
Andrey;Ivanovich;Borisov;1956;64;75963
Maxim;Stanislavovich;Ribin;2002;18;97317
Peter;Victorovich;Moryashov;1919;101;83767
Denis;Dmitrievich;Koshkin;1911;109;14337
Alex;Olegovich;Sobolev;1926;94;89165
Dmitriy;Nikolaevich;Dmitriev;1983;37;49967
Arkady;Vladimirovich;Kamishev;1910;110;81398
Arseny;Ivanovich;Borisov;1930;90;95992
Artem;Ivanovich;Ivanov;1969;51;24283
Arkady;Evgenievich;Rogkov;1910;110;56813
Alex;Vitalievich;Borisov;1980;40;82909
Victor;Borisovich;Okunevskiy;2004;16;52372
Anton;Ivanovich;Sobolev;2005;15;16516
Rustam;Vladimirovich;Sobolev;1942;78;65767
German;Ivanovich;Artemov;1958;62;39182
Ivan;Olegovich;Koshkin;1986;34;98651
Artem;Stanislavovich;Ribin;1990;30;37336
Anton;Olegovich;Borisov;1911;109;87609
Boris;Vasilievich;Eliseev;1937;83;53935
Slava;Stanislavovich;Nikitin;1917;103;51228
George;Stanislavovich;Petrov;1967;53;14728
Vladislav;Ivanovich;Ribin;1974;46;43284
German;Stanislavovich;Krasnov;1934;86;95806
Denis;Dmitrievich;Okunevskiy;1945;75;44700
Denis;Stanislavovich;Lisev;1980;40;25479
Nikita;Vasilievich;Ivanov;1975;45;98171
German;Vladimirovich;Lisev;1911;109;90383
Peter;Svytoslavich;Eliseev;2004;16;37287
Vitaliy;Olegovich;Nikitin;1953;67;87676
Vladimir;Olegovich;Volkov;1938;82;48829
Victor;Dmitrievich;Volkov;1973;47;45197
Alex;Petrovich;Ribin;2003;17;95370
Vitaliy;Svytoslavich;Rzhevskiy;2019;1;31513
Evgeniy;Ivanovich;Victorov;1936;84;77977
Oleg;Olegovich;Koshkin;1930;90;10892
Vladislav;Vladimirovich;Artemov;1941;79;97744
Arkady;Vasilievich;Kamishev;1964;56;76552
Nikolay;Evgenievich;Volkov;1993;27;43198
Slava;Dmitrievich;Okunevskiy;1996;24;31595
Vitaliy;Borisovich;Victorov;1943;77;50236
Denis;Ivanovich;Krasnov;1921;99;93560
Stanislav;Olegovich;Victorov;1927;93;15106
Victor;Nikolaevich;Dmitriev;1952;68;87734
Nikolay;Borisovich;Koshkin;1947;73;51292
German;Evgenievich;Artemov;2003;17;79009
Vladislav;Evgenievich;Okunevskiy;1993;27;30521
Dmitriy;Ivanovich;Rogkov;1985;35;84307
Peter;Dmitrievich;Nikitin;1925;95;99169
Arseny;Olegovich;Moryashov;2007;13;20453
Stanislav;Vladimirovich;Sobolev;1946;74;76320
Georgiy;Ivanovich;Dmitriev;1958;62;87820
Vasiliy;Vladimirovich;Sobolev;1929;91;81344
Rustam;Evgenievich;Nikitin;1956;64;80794
Andrey;Petrovich;Dmitriev;1998;22;69573
Nikolay;Dmitrievich;Krasnov;2009;11;64970
Vasiliy;Vitalievich;Lisev;1963;57;36787
Nikita;Olegovich;Rzhevskiy;1980;40;79647
Vitaliy;Olegovich;Artemov;1989;31;49610
Alex;Ivanovich;Krasnov;2008;12;26212
Evgeniy;Vladimirovich;Krasnov;1958;62;31711
Boris;Olegovich;Okunevskiy;1974;46;99896
Rustam;Svytoslavich;Koshkin;1912;108;47605
Maxim;Svytoslavich;Lisev;1980;40;27332
Peter;Vasilievich;Petrov;1972;48;39411
Arnold;Borisovich;Artemov;1944;76;97576
Vladimir;Stanislavovich;Krasnov;1972;48;49327
Arnold;Dmitrievich;Ribin;1924;96;32154
Vladimir;Ivanovich;Eliseev;1996;24;64833
Bohdan;Olegovich;Volkov;1944;76;43180
Dmitriy;Olegovich;Volkov;1918;102;16684
Alex;Stanislavovich;Ivanov;1918;102;89507
Vladislav;Vladimirovich;Rogkov;1940;80;4513
Andrey;Stanislavovich;Ribin;1966;54;72566
German;Olegovich;Krasnov;2004;16;83703
Boris;Victorovich;Eliseev;1921;99;27573
Bohdan;Evgenievich;Fedoro;1955;65;82464
Denis;Nikolaevich;Rogkov;2009;11;75533
Peter;Svytoslavich;Borisov;1919;101;92504
Peter;Ivanovich;Borisov;1958;62;18738
Stanislav;Borisovich;Rzhevskiy;1995;25;52681
Maxim;Petrovich;Ribin;1914;106;225
Ivan;Ivanovich;Rogkov;2003;17;84978
Vasiliy;Vasilievich;Okunevskiy;1983;37;18097
Rustam;Olegovich;Ribin;2002;18;8874
German;Vitalievich;Ribin;1956;64;1501
Denis;Dmitrievich;Sobolev;1999;21;15726
Boris;Dmitrievich;Ivanov;1985;35;28675
Alex;Olegovich;Koshkin;1945;75;92056
Nikita;Ivanovich;Eliseev;1925;95;11331
Boris;Nikolaevich;Petrov;1997;23;1940
German;Evgenievich;Eliseev;1979;41;96581
Alex;Stanislavovich;Volkov;1990;30;36570
Alex;Ivanovich;Sobolev;1984;36;59440
Arkady;Victorovich;Victorov;2010;10;75804
Victor;Olegovich;Petrov;1996;24;89123
Vasiliy;Vasilievich;Sobolev;1928;92;45292
Peter;Dmitrievich;Lisev;1942;78;22217
Evgeniy;Ivanovich;Ribin;1994;26;55040
Rustam;Dmitrievich;Ivanov;1942;78;59102
Ivan;Petrovich;Krasnov;2005;15;34479
Alex;Vladimirovich;Okunevskiy;2008;12;28131
Dmitriy;Stanislavovich;Moryashov;1940;80;97305
Georgiy;Victorovich;Rzhevskiy;1982;38;48319
Maxim;Vasilievich;Moryashov;1974;46;39020
Bohdan;Vasilievich;Rogkov;1990;30;97662
Artem;Vasilievich;Ivanov;1970;50;53932
Boris;Victorovich;Lisev;1995;25;33503
Maxim;Ivanovich;Moryashov;1937;83;18659
Artem;Ivanovich;Ribin;2017;3;45954
Ivan;Vitalievich;Victorov;1971;49;88753
Nikita;Nikolaevich;Krasnov;1988;32;67705
Evgeniy;Olegovich;Lisev;1914;106;55787
Ivan;Olegovich;Borisov;1957;63;26288
Vasiliy;Olegovich;Kamishev;1995;25;77574
Vitaliy;Svytoslavich;Koshkin;1995;25;20380
Anton;Stanislavovich;Ribin;1944;76;85509
Stanislav;Borisovich;Sobolev;1952;68;42503
Peter;Svytoslavich;Ribin;1999;21;53938
Artem;Stanislavovich;Ivanov;1915;105;69176
Arnold;Vasilievich;Rzhevskiy;1961;59;48512
Vasiliy;Stanislavovich;Koshkin;2011;9;8456
Peter;Ivanovich;Moryashov;1914;106;16806
Yuriy;Stanislavovich;Moryashov;1926;94;46623
Oleg;Victorovich;Volkov;1941;79;7455
Vladislav;Ivanovich;Krasnov;1986;34;82738
Ivan;Vasilievich;Nikitin;1935;85;65767
Arseny;Borisovich;Borisov;1934;86;94851
Evgeniy;Evgenievich;Artemov;1987;33;17435
Rustam;Dmitrievich;Ribin;1967;53;56639
Arseny;Dmitrievich;Ribin;1942;78;79424
Peter;Olegovich;Rogkov;2016;4;31406
Denis;Vladimirovich;Lisev;1983;37;91177
Yuriy;Evgenievich;Koshkin;1985;35;23621
Anton;Olegovich;Petrov;1915;105;2563
Georgiy;Stanislavovich;Volkov;1987;33;79351
Artem;Ivanovich;Lisev;2018;2;49586
Vladislav;Olegovich;Sobolev;1951;69;8322
Svaytoslav;Olegovich;Lisev;1934;86;57750
Oleg;Vladimirovich;Dmitriev;1941;79;64726
Artem;Vladimirovich;Volkov;1997;23;98287
Andrey;Svytoslavich;Lisev;1928;92;83269
Denis;Borisovich;Moryashov;1964;56;46925
Oleg;Vitalievich;Volkov;2009;11;34546
Vladimir;Olegovich;Artemov;1979;41;20725
Victor;Borisovich;Petrov;2017;3;51402
Yuriy;Ivanovich;Fedoro;2002;18;58723
Yuriy;Olegovich;Artemov;1963;57;98406
Vladislav;Ivanovich;Rzhevskiy;1976;44;28550
Svaytoslav;Petrovich;Rzhevskiy;1947;73;22568
Vasiliy;Ivanovich;Borisov;2018;2;47029
Vladislav;Victorovich;Koshkin;2005;15;46842
Nikita;Vasilievich;Okunevskiy;2000;20;59797
Vasiliy;Victorovich;Victorov;1957;63;62056
Nikita;Olegovich;Koshkin;1932;88;96475
Vasiliy;Evgenievich;Artemov;1941;79;49607
Bohdan;Olegovich;Moryashov;1959;61;65584
Yuriy;Petrovich;Borisov;1999;21;39344
Artem;Nikolaevich;Nikitin;1945;75;40470
Georgiy;Evgenievich;Lisev;1971;49;86922
Stanislav;Ivanovich;Dmitriev;1968;52;75884
Arseny;Dmitrievich;Artemov;1934;86;55159
Alex;Victorovich;Eliseev;1927;93;47398
Victor;Nikolaevich;Sobolev;1946;74;16864
Arseny;Dmitrievich;Fedoro;1920;100;85048
Andrey;Vitalievich;Lisev;1941;79;74987
Rustam;Svytoslavich;Nikitin;1923;97;40592
Svaytoslav;Svytoslavich;Fedoro;1998;22;32032
Andrey;Stanislavovich;Fedoro;1967;53;47660
